Month,Indian_Party,JVorWOS_name,JV_or_WOS,Overseas_Country,Activity,Equity,Loan,Guarantee _Issued,Total
May,VIRCHOW BIOTECH PVT. LTD.,VIRCHOW BIOTECH KENYA LIMITED,JV,KENYA,MANUFACTURING,0.3118,0,0,0.3118
May,VIRCHOW HEALTHCARE PRIVATE LIMITED,VIRCHOW BIOTECH KENYA LIMITED,JV,KENYA,MANUFACTURING,0.0804,0,0,0.0804
May,VISHAKHA SINHA,ASP DIGITABLE INC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.001,0,0,0.001
May,VISHAL KHURMI,KRISHAN JEWELLERS LLC,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.002,0,0,0.002
May,VISHNU VARDHAN REDDY CHAMA,ROLON SEALS (THAILAND) COMPANY LIMITED,WOS,THAILAND,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0532,0,0,0.0532
May,VISHNU VARDHAN REDDY CHAMA,ROLON SEALS MIDDLE EAST - L.L.C,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0068,0,0,0.0068
May,VISHNU VASANTH TECHNOLOGIES LLP,E6DATA,JV,CAYMAN ISLAND,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0002,0,0,0.0002
May,VISHWA SAMUDRA HOLDINGS PRIVATE LIMITED,VISHWA SAMUDRA INTERNATIONAL-FZCO,WOS,UNITED ARAB EMIRATES,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.5718,0,0,0.5718
May,VITRUM SLIMLINE SYSTEMS PVT LTD,VITRUM SLIMLINE SYSTEMS DMCC,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0136,0,0,0.0136
May,VIVEK GUPTA,IPSOS PARTNERS,JV,FRANCE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.1,0,0,0.1
May,VRINDA NANO TECHNOLOGIES PRIVATE LIMITED,VRINDA NANO TECHNOLOGIES FZE,WOS,UNITED ARAB EMIRATES,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.0545,0,0.0545
May,VRRDDHI FREIGHT PRIVATE LIMITED,VRRDDHI FREIGHT PRIVATE LTD,WOS,CANADA,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,0.0243,0,0.0243
May,VYOMAN INDIA PRIVATE LIMITED,RENOVEL INNOVATIONS INC,JV,UNITED STATES OF AMERICA,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0,1,0,1
May,WALKING TREE VENTURES PRIVATE LIMITED,WALKING TREE EU,WOS,BELGIUM,MANUFACTURING,0.4,0,0,0.4
May,WINSOME PARK PRIVATE LIMITED,SOUL AGRI BUSINESS COMPANY LIMITED,WOS,UGANDA,AGRICULTURE AND MINING,0,0.4,0,0.4
May,WINWIN LINES LIMITED,WINWIN LINES PTE LIMITED,WOS,SINGAPORE,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0.0668,0,0,0.0668
May,WIPRO ENTERPRISES PRIVATE LIMITED,"BILLION TOONE,INC.",JV,UNITED STATES OF AMERICA,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",50,0,0,50
May,WIPRO PARI PVT LTD,WIPRO PARI TURKEY ROBOTIK OTOMASYON SISTEMLERI SANAYI VE TICARET LIMITED SRKETI,WOS,TURKEY,MANUFACTURING,0,0.15,0,0.15
May,WISE TRAVEL INDIA LIMITED,WTI RENT A CAR LLC,WOS,UNITED ARAB EMIRATES,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,1.1981,0,1.1981
May,XANDER ADVISORS INDIA PRIVATE LIMITED,XANDER OFFICE PARTNERS II PTE. LTD,JV,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,0,0
May,XINDUS TRADE NETWORKS PRIVATE LIMITED,XINDUS TRADE NETWORKS INC,WOS,UNITED STATES OF AMERICA,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,0.05,0,0.05
May,XORO STORY LLP,XORO STORY INC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.12,0,0,0.12
May,Y AXIS SOLUTIONS PRIVATE LIMITED,Y-AXIS UNITED KINGDOM LIMITED,WOS,UNITED KINGDOM,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.0088,0,0.0088
May,YOGESH BINDAL,PICAASO INTERNATIONAL (BD) PVT. LTD.,JV,BANGLADESH,MANUFACTURING,0.0344,0,0,0.0344
May,ZAWAR NATURAL RESOURCES PRIVATE LIMITED,ZAWAR GREENLAND APS,WOS,DENMARK,AGRICULTURE AND MINING,0,0.0446,0,0.0446
May,ZAWAR NATURAL RESOURCES PRIVATE LIMITED,OY ZAWAR RESOURCES FINLAND LTD,WOS,FINLAND,AGRICULTURE AND MINING,0,0.005,0,0.005
May,ZINANCIAL PRIVATE LIMITED,NEO ACCOUNTANTS INC.,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0006,0,0,0.0006
May,ZINANCIAL PRIVATE LIMITED,ANYTIME ACCOUNTANT INC.,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.001,0,0,0.001
May,ZOHO CORPORATION PVT LTD,ZOHO CORPORATION BRASIL TECNOLOGIA LTDA,WOS,BRAZIL,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",5.0631,0,0,5.0631
May,ZYDUS LIFESCIENCES LIMITED,ZYNEXT VENTURES PTE. LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",1.25,0,0,1.25
May,ZYDUS LIFESCIENCES LIMITED,ZYDUS PHARMACEUTICALS UK LTD,WOS,UNITED KINGDOM,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,2.5246,0,2.5246
May,ZYDUS LIFESCIENCES LIMITED,SENTYNL THERAPEUTICS INC(F.K.A. ZYDUS HOLDINGS INC),WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,50,0,50
May,ACULIFE HEALTHCARE PRIVATE LIMITED,NIRLIFE MEXICO SA DE CV,WOS,MEXICO,MANUFACTURING,0,0.03,0,0.03
May,AJAY GUPTA,RUBIX BLOCKCHAIN PTE LTD,JV,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.1483,0,0,0.1483
May,AURUM PROPTECH LIMITED,MONK TECH LABS PTE. LTD.,JV,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.12,0,0.12
May,COFORGE LIMITED,COFORGE PTE. LTD.,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,312.5,312.5
May,GAIL (INDIA) LTD,"PETROLEUM PRODUCTION SHARING CONTRACT IN MYANMAR, BLOCK A-1",JV,MYANMAR,MANUFACTURING,2.3913,0,0,2.3913
May,GAIL (INDIA) LTD,"PETROLEUM PRODUCTION SHARING CONTRACT IN MYANMAR, BLOCK A-3",JV,MYANMAR,MANUFACTURING,0.5131,0,0,0.5131
May,JINDAL POWER LIMITED,JINDAL RESOURCES (MAURITIUS) LIMITED,WOS,MAURITIUS,"ELECTRICITY, GAS AND WATER",0,3.5,0,3.5
May,MAULIK PATEL,PAPERCHASE BUSINESS SERVICES LIMITED,JV,UNITED KINGDOM,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0002,0,0,0.0002
May,NK SECURITIES RESEARCH PRIVATE LIMITED,NKS RESEARCH PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",1.7822,0,0,1.7822
May,ONGC VIDESH LTD.,"PETROLEUM PRODUCTION SHARING CONTRACT IN MYANMAR, BLOCK A-1",JV,MYANMAR,MANUFACTURING,4.7826,0,0,4.7826
May,ONGC VIDESH LTD.,"PETROLEUM PRODUCTION SHARING CONTRACT IN MYANMAR, BLOCK A-3",JV,MYANMAR,MANUFACTURING,1.0262,0,0,1.0262
May,ONGC VIDESH LTD.,EXLORATION PROJECT IN SUDAN SUDAN SA,JV,SUDAN,MANUFACTURING,1.968,0,0,1.968
May,ONGC VIDESH LTD.,PETROLEUM  PRODUCTION SHARING CONTRACT IN VIETNAM,JV,VIETNAM,MANUFACTURING,2.3083,0,0,2.3083
May,SENORES PHARMACEUTICALS LIMITED,HAVIX GROUP INC,JV,UNITED STATES OF AMERICA,MANUFACTURING,0,0,0.67,0.67
May,TECH MAHINDRA LTD,TECH MAHINDRA ARABIA LTD,JV,SAUDI ARABIA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",11.1,0,0,11.1
May,TECH MAHINDRA LTD,TECH MAHINDRA FINTECH HOLDINGS LIMITED,JV,UNITED KINGDOM,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",9.4672,0,0,9.4672
June,3F INDUSTRIES LTD,SRISHTI INTERNATIONAL PTE LTD,WOS,SINGAPORE,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.01,0,0,0.01
June,4POINT9 CAPITAL ADVISORS LLP,ASHOKA91 INTERNATIONAL LLP,WOS,IFSC GIFT CITY,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,0,0
June,7RAYS SEMICONDUCTORS INDIA PRIVATE LIMITED,"7RAYS SEMICONDUCTORS, INC.",WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.15,0,0,0.15
June,AAKASH JAIN,GMM NEXUS FZCO,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0083,0,0,0.0083
June,AAMOR INOX LIMITED,AAMOR INOX NORTH AMERICA INC,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.001,0,0,0.001
June,AARC CONSULTING VENTURES LLP,AARC CONSULTING PTE. LTD.,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0074,0,0,0.0074
June,ABDOS OILS PVT LTD,ABDOS FMCG MANUFACTURING S.A.E,JV,EGYPT,MANUFACTURING,0.0214,0,0,0.0214
June,ABDUL NASSAR S,ACCESS ARABIAN GOLD L.L.C,WOS,UNITED ARAB EMIRATES,MANUFACTURING,0.0654,0,0,0.0654
June,ABHIJEET BABURAO BIREWAR,ROCKET SCIENCE LABS PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0074,0,0,0.0074
June,ABHISHEK JINDAL,ZYVENTA TRADING LLC,JV,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0327,0,0,0.0327
June,ABHISHEK KUNDU,NEXTZEN MINDS PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.001,0,0,0.001
June,ABHISHEK RUNGTA,GALLABOX GLOBAL INC.,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,0,0
June,ACE PIPELINE CONTRACTS PRIVATE LIMITED,ACE PIPELINE ARABIA LIMITED,WOS,SAUDI ARABIA,CONSTRUCTION,0,0.036,0,0.036
June,ACME CLEANTECH SOLUTIONS PVT LTD,ACME CLEANTECH VENTURES (UK) PRIVATE LIMITED,JV,UNITED KINGDOM,MANUFACTURING,0,5.7,0,5.7
June,ACSEN AGRISCIENCE PRIVATE LIMITED,ACSEN AGRISCIENCE INTL PTE LTD,WOS,SINGAPORE,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0.2,0,0.2
June,ADANI HARBOUR SERVICES LIMITED,THE ADANI HARBOUR INTERNATIONAL DMCC,WOS,UNITED ARAB EMIRATES,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,12,0,12
June,ADI BPO SERVICES LIMITED,ADI NORTH AMERICA LLC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",2.5,0,0,2.5
June,ADITYA INTERNATIONAL LTD,KYO INTERNATIONAL LLC FZ,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.1,0,0,0.1
June,ADNAN AHZAM,"CONE SOFTWARE, INC.",JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0012,0,0,0.0012
June,ADVAIT MINERALS LLP,ADVAIT METALS LLC,WOS,RUSSIA,AGRICULTURE AND MINING,0.0403,0,0,0.0403
June,ADVANOV PHARMA PRIVATE LIMITED,ADVANOV PHARMA CHILE SPA,WOS,CHILE,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0001,0,0,0.0001
June,AEROLAM ENGINEERING PVT LTD,CRYOGENIC VALVE TECHNOLOGIES LIMITED,JV,UNITED KINGDOM,MANUFACTURING,0,0.1262,0,0.1262
June,AEROLAM INSULATIONS PRIVATE LIMITED,AEROLAM MIDDLE EAST W.L.L.,WOS,BAHRAIN,MANUFACTURING,0,0.06,0,0.06
June,AGNAL TOM,PT SPICETREE INTERNATIONAL INDONESIA,JV,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.1205,0,0,0.1205
June,AHDA ADIFICATORS PRIVATE LIMITED,NANOLOY PTE LTD,JV,SINGAPORE,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0.75,0,0,0.75
June,AIPRIME NUTRITIONS PVT LTD,AGBV NUTRITION GMBH,WOS,GERMANY,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.125,0,0,0.125
June,AIRLIFE GASES PVT LTD,AIRLIFE GASES USA INC,WOS,UNITED STATES OF AMERICA,MANUFACTURING,0,0,1.66,1.66
June,AIRPAY PAYMENT SERVICES PVT LTD,AIRPAY TANZANIA LIMITED,JV,TANZANIA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.25,0,0.25
June,AJITKUMAR DHANRAJ HATTI,PURE ID LABS LTD,JV,UNITED KINGDOM,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0005,0,0,0.0005
June,AKHILESH KUMAR RAUTRAY,EXECO GROUP INC,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0204,0,0,0.0204
June,AKIRA FAMILY OFFICE LLP,"TOAST STUDIOS,INC.",WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,0,0
June,AKSHAT GOENKA,PINNACLE PVT LTD,WOS,UNITED KINGDOM,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0505,0,0,0.0505
June,ALAGAPPAN ARUNACHALAM,LOWCODE MINDS PTE LTD,JV,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,0,0
June,ALGORITHMS SOFTWARE PVT.LTD,ALGORITHMS SOFTWARE LIMITED COMPANY ONE PERSON,WOS,SAUDI ARABIA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.054,0,0,0.054
June,ALI IQBAL TEJANI,NOUVELLE EXPORTS FZCO,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0068,0,0,0.0068
June,ALLEN CAREER INSTITUTE PRIVATE LIMITED,ALLEN CAREER INSTITUTE OVERSEAS DMCC,WOS,UNITED ARAB EMIRATES,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",22.6377,0,0,22.6377
June,ALOK KUMAR NIGAM,NOVIS ENERGY PTE. LTD.,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0001,0,0,0.0001
June,ALPHA ALTERNATIVES FUND ADVISORS LLP,ALPHA ALTERNATIVES SINGAPORE PTE LTD,WOS,SINGAPORE,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0.4991,0,0,0.4991
June,AMARA RAJA ENERGY & MOBILITY LTD,INOBAT AUTO AS,JV,NORWAY,MANUFACTURING,20,0,0,20
June,AMBICA COTSEEDS LIMITED,AMBICA COTSEEDS PTE LIMITED,WOS,SINGAPORE,MANUFACTURING,0,0.0074,0,0.0074
June,AMIT BHATTACHARJEE,NEXTZEN MINDS PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.001,0,0,0.001
June,AMITY GLOBAL EDUCATION ORGANISATION,CROSSBORDER GROUP LLC,WOS,UNITED STATES OF AMERICA,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0,4,0,4
June,AMRISH KUMAR SHARMA,KANTA FOODS INC,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.045,0,0,0.045
June,ANAND KRISHNAPPA GUNJUR,RISE PLUS MIDDLE EAST LUXURY INTERIORS LTD.,JV,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.054,0,0,0.054
June,ANCHAL KHATRI,INNOVENT RENEWABLES LLC,JV,UNITED STATES OF AMERICA,MANUFACTURING,0.072,0,0,0.072
June,ANGAD ESTATES PVT LTD,ANGAD INVESTMENTS LIMITED,WOS,CANADA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.208,0,0,0.208
June,ANKUR CHHABRA,CHHABRA INFOSOLUTIONS FZ-LLC,WOS,UNITED ARAB EMIRATES,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0027,0,0,0.0027
June,ANUNTA TECHNOLOGY MANAGEMENT SERVICES LIMITED,ANUNTA TECHNOLOGY FZCO,WOS,UNITED ARAB EMIRATES,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.0681,0,0.0681
June,ANUP UMEDBHAI PATEL,LIQUOR FARM LTD,JV,CANADA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.104,0,0,0.104
June,APL APOLLO TUBES  LIMITED,APL APOLLO TUBES COMPANY LLC,WOS,UNITED ARAB EMIRATES,MANUFACTURING,0,0,47.6525,47.6525
June,APRAMEYA PHARMACHEM PVT LTD,APRAMEYA PHARMACHEM FZCO,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0027,0,0,0.0027
June,ARPITA BOSE,NEXTZEN MINDS PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0053,0,0,0.0053
June,ARTHI GANESH,VELS EDCUCATIONAL INVESTMENT CO LCC,JV,UNITED ARAB EMIRATES,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0.0817,0,0,0.0817
June,ARTHI KUMAR,GALLABOX GLOBAL INC.,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,0,0
June,ARUN GOENKA,PUNCTUATE LIFESTYLE LLC,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.07,0,0,0.07
June,ARUN KUMAR PATTNAIK,"XTECH BUZZ, INC.,",JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0,0,0
June,ARUN PRASATH RAMADOSS,PROJETLY INC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0077,0,0,0.0077
June,ARUN TILLAK K,ATMOF DESIGNS LLC,WOS,UNITED ARAB EMIRATES,CONSTRUCTION,0.0063,0,0,0.0063
June,ARUNANSHU VIJAYKUMAR AGARWAL,A Q TEXTILES LLC,JV,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.2447,0,0,0.2447
June,ARUNAV SHARMA,RISING SUNSEAP PTE LTD,JV,SINGAPORE,"ELECTRICITY, GAS AND WATER",0,0,0,0
June,ARZ FOOD VENTURES PRIVATE LIMITED,SAHIBS RESTAURANTS MANAGEMENT LLC,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0822,0,0,0.0822
June,ASG HOSPITAL PVT.LTD,ASG EYE CARE AND HEALTH SERVICES PVT LTD,WOS,NEPAL,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0,0.06,0,0.06
June,ASHISH LIFE SCIENCE PVT. LTD,ASHISH LIFE SCIENCE NIGERIA LIMITED,WOS,NIGERIA,MANUFACTURING,0,0.6,0,0.6
June,ASHOKA91 SPONSOR LLP,ASHOKA91 INTERNATIONAL LLP,WOS,IFSC GIFT CITY,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.4635,0,0,0.4635
June,ASHTON GRAY 1007 LLP,ELGIN 104 DEV LLC,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.171,0,0.171
June,ASHTONGRAY 1006 LLP,ELGIN 104 DEV LLC,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.2418,0,0.2418
June,ASHWAN WADHWA,"VENUE ADVANTAGE, INC.",JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0003,0,0,0.0003
June,ASHWIN DHIRAJLAL BHUTA,CHEM SERVE FZ LLC,WOS,UNITED ARAB EMIRATES,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0027,0,0,0.0027
June,ASIA INVESTMENTS PRIVATE LIMITED,ASIA INVESTMENTS (UK) PRIVATE LIMITED,WOS,UNITED KINGDOM,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",1.2623,0,0,1.2623
June,ASSERT SECURETECH PRIVATE LIMITED,ASSERT AI INC,WOS,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.02,0,0.02
June,ASSOCIATED SOAPSTONE DISTRIBUTING CO PVT LTD,TEN MICRONS (NEPAL) PRIVATE LIMITED,JV,NEPAL,AGRICULTURE AND MINING,0.0375,0,0,0.0375
June,ASTRAL LIMITED,SEAL IT SERVICES LIMITED,JV,UNITED KINGDOM,MANUFACTURING,0,0.384,0,0.384
June,ASWANI PROMOTERS & BUILDERS PRIVATE LIMITED,THOUGHT WISE EVENTS & HOSPITALITY LTD.,JV,UNITED KINGDOM,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0.1578,0,0.1578
June,ATLANTIS INTELLIGENCE LIMITED,ATLANTIS INTELLIGENCE US INC,JV,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0.045,0,0.045
June,ATULKUMAR BIRLA,A BIRLA INTERNATIONAL S.R.O.,WOS,CZECH REPUBLIC,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0275,0,0,0.0275
June,AURONOVA CONSULTING SOLUTIONS PRIVATE LIMITED,AURONOVA CONSULTING LIMITED,WOS,UNITED KINGDOM,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.0252,0,0.0252
June,AUTOSPARK INFOTECH LLP,"FEMTOMAX, INC.",JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.775,0,0.775
June,AVANI BHAVIN MEHTA,"VERA HEALTHCARE, INC.",WOS,UNITED STATES OF AMERICA,"COMMUNITY, SOCIAL AND PERSONAL SERVICES",0.0001,0,0,0.0001
June,AVI GOENKA,PUNCTUATE LIFESTYLE LLC,WOS,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.12,0,0,0.12
June,AYUSHI BEHL,"CONE SOFTWARE, INC.",JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.002,0,0,0.002
June,AYUSHI SAXENA,GOLDEN RATIO STUDIOS PTE. LTD.,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0001,0,0,0.0001
June,AZA SHIPPING PRIVATE LIMITED,AZA AMERICAS LLC,WOS,UNITED STATES OF AMERICA,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0.3,0,0,0.3
June,B9 BEVERAGES PRIVATE LIMITED,B9 BEVERAGES PTE LTD,WOS,SINGAPORE,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0,0,2.2031,2.2031
June,BABAJI SHIVRAM CLEARING AND CARRIERS PVT LTD,BABAJI SHIVRAM GLOBAL SHIPPING AND LOGISTICS DMCC,WOS,UNITED ARAB EMIRATES,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,0.3268,0,0.3268
June,BABAJI SHIVRAM CLEARING AND CARRIERS PVT LTD,BABAJI SHIVRAM USA HOLDINGS INC,WOS,UNITED STATES OF AMERICA,"TRANSPORT, STORAGE AND COMMUNICATION SERVICES",0,0,0.79,0.79
June,BADVE ENGINEERING LIMITED,BADVE ENGINEERING TRADING FZE,WOS,UNITED ARAB EMIRATES,MANUFACTURING,0,0,30,30
June,BAKSHI HOSPITALITY INVESTMENTS,RIVINGTON REFINERY INVESTORS LLC,JV,UNITED STATES OF AMERICA,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.18,0,0,0.18
June,BASAVARAJU PRASAD KAUSHIK,STINGER RESOURCES LIMITED,JV,TANZANIA,AGRICULTURE AND MINING,0.039,0,0,0.039
June,BBK SHOES,ISSE VERWALTUNGS GMBH,WOS,AUSTRIA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.25,0,0.25
June,BCM INFRASTRUCTURE PRIVATE LIMITED,ORCHID HOTELS LTD,JV,UNITED KINGDOM,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.0001,0,0,0.0001
June,BCT CONSULTING PRIVATE LIMITED,BCTC PTE LTD,WOS,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.0186,0,0,0.0186
June,BEARYS PROPERTIES & DEVELOPMENTS PRIVATE LIMITED,BEARYS GLOBAL VENTURES REAL ESTATE DEVELOPMENT L.L.C.,JV,UNITED ARAB EMIRATES,CONSTRUCTION,2.4507,0,0,2.4507
June,BEER VIKRAM SINGH,GOLDEN MAMA COMPANY LIMITED,JV,TANZANIA,AGRICULTURE AND MINING,0.022,0,0,0.022
June,BENCHMARK ENERGY LLP,AUGUSTUS ENERGY CO,JV,UNITED STATES OF AMERICA,MANUFACTURING,0.35,0,0,0.35
June,BHARAT FORGE LTD.,BHARAT FORGE AMERICA INC.,WOS,UNITED STATES OF AMERICA,MANUFACTURING,40,0,0,40
June,BHARAT GUPTA,CRACKLE TECHNOLOGIES PTE. LTD.,JV,SINGAPORE,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.1202,0,0,0.1202
June,BHARAT REINSURANCE BROKERS PVT LTD,BHARAT RE GLOBAL LTD,WOS,UNITED ARAB EMIRATES,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0,0.18,0,0.18
June,BHASKAR PALIT,BOOND ENGINEERING BANGLADESH PVT LTD,JV,BANGLADESH,"WHOLSALE, RETAIL TRADE, RESTAURANTS AND HOTELS",0.1,0,0,0.1
June,BHASKAR RAKSHIT,A.T. KEARNEY HOLDINGS LIMITED,JV,UNITED STATES OF AMERICA,"FINANCIAL,INSURANCE AND BUSINESS SERVICES",0.086,0,0,0.086
